"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS19910",1354.20340491646,5.28745781971134,0.404119353406237,1.97785561258882e-40,4.32909177252977e-39
"ECB_RS09300",151.923988212727,2.69025158959239,0.204295003072602,2.99389245894662e-40,6.52116284625898e-39
"ECB_RS04850",154.776235938814,2.79096086962016,0.212689037033145,4.49457323246426e-40,9.74258458650587e-39
"ECB_RS01995",221.542660038593,4.4029005025719,0.335780460378084,4.9301432768181e-40,1.06353619630206e-38
"ECB_RS19110",483.423257747099,3.93250551508142,0.303015831907864,7.43406752776466e-40,1.59601248789857e-38
"ECB_RS06225",78.9737149429082,-3.77875010501882,0.290179567333166,9.46498007262868e-40,2.02235074218499e-38
"ECB_RS06010",741.864949827457,2.90670196926818,0.224222042311484,1.21211671532963e-39,2.57761502449481e-38
"ECB_RS06260",179.609921336328,2.90998359642852,0.224364910474801,1.33504380297255e-39,2.82563280374425e-38
"ECB_RS02225",177.761283745576,4.22939107248569,0.323368281774713,1.37028744578311e-39,2.88661022029522e-38
"ECB_RS19345",181.864022934472,2.61659779538564,0.199039936579668,1.47783005248385e-39,3.09860908667993e-38
"ECB_RS03350",162.138130528229,3.02705723192448,0.231608088257295,2.17794205222827e-39,4.54531441318523e-38
"ECB_RS14875",199.67942970344,4.55038902885099,0.347536589356361,4.01543038773171e-39,8.34131303229268e-38
"ECB_RS22750",169.606816415573,2.71530147658237,0.208247793435436,4.59139277071542e-39,9.49381537428575e-38
"ECB_RS20715",463.978463958155,3.58321725643437,0.278056602149854,5.2196284555391e-39,1.0743336183488e-37
"ECB_RS10195",470.121328837681,5.11041243752327,0.393805983314484,5.63511080820617e-39,1.15455443819274e-37
"ECB_RS12785",172.709865464544,-4.42688990423009,0.344210267668976,5.94901991681388e-39,1.21332965303381e-37
"ECB_RS14400",367.511547295325,4.12584410304505,0.318800582958703,6.4195331252176e-39,1.30336855804757e-37
"ECB_RS01585",90.3882045472135,-4.66638448426841,0.36326853248991,1.1407656295939e-38,2.30568260359813e-37
"ECB_RS05705",388.723562273074,4.32442782964793,0.335930977415839,1.22507761541664e-38,2.46498800913653e-37
"ECB_RS03620",229.251846843457,3.07745749340174,0.241589990860038,2.2537547951378e-38,4.5145525740104e-37
"ECB_RS16260",522.542246831564,5.61477430443482,0.436238414650391,2.29333414273919e-38,4.57341791043145e-37
"ECB_RS06720",434.092367476845,4.82899113652298,0.376209498114216,2.71576184841833e-38,5.3918687671916e-37
"ECB_RS06700",216.313954316012,2.7879413659166,0.220343749188043,3.38069646680097e-38,6.65686630112558e-37
"ECB_RS05560",229.248386805384,2.97642909831452,0.231288482849878,3.38258416905869e-38,6.65686630112558e-37
"ECB_RS12825",81.009587523601,-4.85534324576262,0.381868014099412,3.81365800269379e-38,7.47243819130438e-37
"ECB_RS21790",501.723564123673,3.19920836214638,0.252608064849249,4.9799407242872e-38,9.71521479559855e-37
"ECB_RS06965",1157.0207970371,-3.96499082037677,0.31225653897946,5.90738147236208e-38,1.14746409811639e-36
"ECB_RS14890",99.0602519689571,4.32990464873106,0.336624895903053,6.96535531329353e-38,1.34713574529087e-36
"ECB_RS02405",58.974191787667,-4.48847766879802,0.35543526309105,7.81447412940703e-38,1.50487319393345e-36
"ECB_RS25485",422.55474800721,-4.76032391322122,0.376199535992522,9.83093448601647e-38,1.88510269396393e-36
"ECB_RS25575",2027.50534401075,-4.1831868023803,0.331629332682866,1.75319475283213e-37,3.34748291742884e-36
"ECB_RS09225",3077.54208122537,3.05850153745473,0.242799298025924,1.8778650241208e-37,3.57033066238561e-36
"ECB_RS11365",364.652142826282,4.17669590473243,0.328965777290093,2.03498810837715e-37,3.85273908957312e-36
"ECB_RS12145",317.611463256746,3.71273655138961,0.296182972607977,2.1083562781223e-37,3.97487168904822e-36
"ECB_RS10835",91.7906382338014,-3.88972279358408,0.310218062106104,3.39902551781197e-37,6.38135041774991e-36
"ECB_RS01040",232.712580865086,4.95983954272512,0.401935074383944,3.78645177729268e-37,7.02058228293895e-36
"ECB_RS16570",232.712580865086,4.95983954272512,0.401935074383944,3.78645177729268e-37,7.02058228293895e-36
"ECB_RS19805",232.712580865086,4.95983954272512,0.401935074383944,3.78645177729268e-37,7.02058228293895e-36
"ECB_RS21520",320.734653508744,3.39359333604826,0.271895159650884,7.88151259775925e-37,1.45532292288666e-35
