"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS13180",792.352484221965,-5.85863713419727,0.319888139165955,9.53233154669506e-76,9.10033439362143e-74
"ECB_RS16730",611.701488266108,-5.60131140456394,0.309376334542083,3.60412118507251e-75,3.36910244946258e-73
"ECB_RS16715",759.667198778759,-7.06210739019662,0.388654518920435,3.68939174165342e-75,3.37842872342834e-73
"ECB_RS20490",1916.27292971691,-4.89708939042507,0.270466317658939,6.2204662005098e-75,5.58224636833749e-73
"ECB_RS09010",683.962989149872,4.33100231475601,0.239574750533679,3.7956226564772e-74,3.33940369796338e-72
"ECB_RS12865",1585.61522384865,-6.18451994043062,0.341178024563475,3.99104761444917e-74,3.44381358577566e-72
"ECB_RS13190",448.272460672167,-6.23067288500385,0.348291476956677,5.11696248281629e-74,4.33203974724466e-72
"ECB_RS03085",1848.04543679279,5.58100483419173,0.310008154936648,1.11119526235816e-73,9.23320952259454e-72
"ECB_RS05730",437.643081131352,-4.4210936970399,0.245865828946271,2.7430053018033e-73,2.2377935980348e-71
"ECB_RS16670",560.633518426054,-6.14735131215904,0.344163973115386,5.93536419679057e-73,4.75571056267844e-71
"ECB_RS03130",248.754053464722,-4.10556520175967,0.227373977644016,1.52129089143892e-72,1.19754951401516e-70
"ECB_RS16655",871.2235078588,-6.40888219384626,0.360995498223843,3.34160902804432e-71,2.5851378808336e-69
"ECB_RS13185",658.276432160139,-7.04977898462432,0.399708761718057,1.0502547452374e-70,7.98727634216988e-69
"ECB_RS16775",884.165212972665,-8.52459818184314,0.483983128702344,1.83352303987996e-70,1.3711696466569e-68
"ECB_RS16320",1014.00064303261,-5.33097220230636,0.305251421058913,2.6251201392652e-70,1.93096951883327e-68
"ECB_RS04835",3497.8890633737,-5.02107538798743,0.286426626653372,3.46971272837078e-70,2.51106467938705e-68
"ECB_RS05320",279.448629010826,5.79294485418353,0.331842041158394,1.33491080593365e-69,9.50753140670519e-68
"ECB_RS10900",332.680281684644,8.68254524341839,0.502012590783871,1.99454795031061e-68,1.39836510203808e-66
"ECB_RS02835",171.018178616157,5.40103348714949,0.311877055567098,3.33404610768312e-68,2.30151767464218e-66
