"","pre_lac25_01","pre_lac01_02","pre_lac25_03","pre_lac01_04","pre_lac01_05","pre_lac25_06","pre_lac25_07","pre_lac25_08","pre_lac50_09","pre_lac50_10","pre_lac50_11","pre_lac50_12","pre_lac50_13","pre_lac50_14","pre_lac50_15","pre_lac50_16","pre_lac01_17","pre_lac25_18","pre_lac25_19","pre_lac01_20","pre_lac01_21","pre_lac01_22","pre_lac25_23"
"ECB_RS00130",1341.71589911425,37.2698963319653,994.805128421989,127.522945110774,59.4276487854903,2059.40222175248,3837.92186266859,2818.4841952644,1481.08745860838,2833.76959771464,2069.79427993459,2398.92812354608,2656.82451835382,1492.66933746236,1848.28626802382,1499.74876596745,182.46122911173,5007.79207765346,6163.52799040193,59.5820760506503,120.005398250768,82.3998348579124,5518.04739201041
"ECB_RS00135",10.4665801936847,7.7645617358261,6.98777548699992,35.768630945705,12.7344961683193,11.8037214328362,6.85343189762249,8.94554040664286,12.8455113495957,9.4001032840751,12.389340994745,14.3362238458929,5.40884470348906,18.9617547949994,12.2457129065182,14.9502762609557,10.4263559492417,8.29210253591836,3.31818465162957,12.6386221925622,18.6675063945639,15.8027080549421,9.05137508382263
"ECB_RS00140",282.597665229488,24.8465975546435,259.818197652997,37.3237888129095,25.4689923366387,305.508084143996,367.039352739338,445.999085988337,66.1543834504177,73.7546565365892,71.238710719784,89.6013990368306,90.8685910186162,57.6437345767983,74.2906582995438,88.9148009204205,57.3449577208294,119.278705708979,121.943285947387,39.7213840337669,13.3339331389742,54.1807133312301,143.176296780467
"ECB_RS00145",1589.42496369812,27.9524222489739,1294.64422204599,29.5479994768867,25.4689923366387,1803.88636955932,1439.98219093379,1293.2695559318,195.251772513854,158.355586093265,246.238152270558,179.202798073661,157.93826534188,188.859077758194,192.665883062553,173.10846196896,46.9186017715877,444.584266733469,424.727635408585,102.011736268538,48.0021593003071,90.3011888853834,538.145391347273
"ECB_RS00150",101.176941872286,6.21164938866088,83.853305843999,9.33094720322739,12.7344961683193,102.067473566289,95.1865541336456,106.707517707811,31.4715028065094,33.2619039282657,37.9423567964067,38.2299302557144,42.1889886872146,33.372688439199,39.1862813008583,38.5559756203593,10.4263559492417,38.2712424734693,44.7954927969992,21.6662094729638,16.000719766769,14.6739431938748,62.5367733064109
"ECB_RS00155",90.710361678601,3.10582469433044,72.4187641379992,6.22063146881826,0,90.2637521334533,122.600281724136,124.598598521097,18.6259914569137,23.8618006441906,15.4866762434313,22.6990210893304,7.57238258488468,28.8218672883991,18.7767597899946,22.8188427140902,10.4263559492417,35.7198263085714,44.7954927969992,19.8606920168834,5.33357325558968,13.5451783328075,41.9654662977231
"ECB_RS00160",61.8026640008051,34.1640716376348,86.394315111999,94.8646298994784,16.9793282244258,68.0449823775263,143.160577417003,164.214563179087,44.3170141561051,44.8312618163582,58.8493697250389,39.4246155762055,37.8619129244234,71.2961980291979,44.9009473239001,51.9325385906881,172.034873162488,88.661711730204,86.2728009423689,92.9841489881361,149.340051156511,112.876486106729,76.5252620723186
"ECB_RS00165",43.8599550973456,4.65873704149566,28.5863542649997,27.9928416096822,12.7344961683193,43.7432029569812,39.5976065195966,28.7535227356378,32.1137783739892,18.0771217001444,46.4600287302939,14.3362238458929,6.49061364418687,40.9573903571988,24.4914258130364,25.1794126500306,15.6395339238626,14.6706429481632,14.9318309323331,37.9158665776866,13.3339331389742,39.5067701373553,21.3941592890353
"ECB_RS00170",126.097370904868,26.3995099018087,91.4763336479989,40.4341045473187,29.7138243927451,108.316502560144,102.039986031268,139.93381064677,68.0812101528571,78.8162506126297,75.1103797806418,89.6013990368306,111.422200891875,82.6732509061975,85.7199903456275,81.8330911125994,36.492245822346,91.2131278951019,83.7841624536467,49.6517300422086,48.0021593003071,44.0218295816244,98.7422736417014
"ECB_RS00185",1003.29647285178,1.55291234716522,985.911595983989,3.11031573440913,16.9793282244258,971.376840266932,849.825555305188,1058.76860384337,98.2681618244069,99.7857117847972,99.1147279579603,95.574825639286,75.7238258488468,91.0164230159973,100.414845833449,53.506251881315,15.6395339238626,413.967272754693,470.352674368492,44.2351776739677,18.6675063945639,23.7040620824132,543.082505029358
"ECB_RS00190",1545.56500860078,17.0820358188174,1705.01721882798,18.6618944064548,12.7344961683193,1770.55821492543,1517.65441910685,1691.98507119931,198.463150351253,194.509829493554,270.242500447876,148.140979740893,125.485197120946,209.337772936794,182.869312737339,125.897063250153,36.492245822346,579.809323473061,587.318683338434,130.900015565823,29.3346529057433,126.421664439537,675.561722165307
"ECB_RS00200",2.49204290325827,38.8228086791305,8.8935324379999,31.1031573440913,42.4483205610645,2.77734621949087,7.61492433069165,8.3065732347398,34.0406050764285,30.3695644562426,20.1326791164607,22.6990210893304,36.7801439837256,39.4404499735988,31.0224726965128,40.1296889109862,46.9186017715877,16.5842050718367,24.0568387243144,30.6937967533653,34.6682261613329,27.090356665615,22.2170115693828
"ECB_RS00205",1.99363432260662,1.55291234716522,1.90575695099998,3.11031573440913,0,2.08300966461815,4.56895459841499,2.55586868761224,46.2438408585444,26.7541401162137,32.5220201112057,16.725594486875,5.40884470348906,46.2666816997986,19.5931406504291,18.8845594875229,5.21317797462086,10.8435187008163,8.29546162907393,27.9855205692449,2.66678662779484,24.8328269434804,7.4056705231276
"ECB_RS00210",0.498408580651654,6.21164938866088,1.27050463399999,6.22063146881826,0,1.38867310974543,0.761492433069165,0,25.0487471317116,12.2924427560982,20.1326791164607,14.3362238458929,3.24530682209343,37.1650393981989,8.98018946478003,11.8028496797018,5.21317797462086,2.55141616489796,4.14773081453696,18.9579332888433,2.66678662779484,29.3478863877496,0
"ECB_RS00215",7.47612870977481,4.65873704149566,11.4345417059999,4.66547360161369,4.24483205610645,6.24902899385446,9.89940162989915,8.94554040664286,81.5689970699325,35.4311585322831,52.6546992276664,23.8937064098215,14.0629962290715,81.1563105225976,31.8388535569474,47.2113987188073,15.6395339238626,20.4113293191837,17.4204694210553,39.7213840337669,24.0010796501536,50.7944187480282,13.9884887659077
"ECB_RS00220",1.99363432260662,6.21164938866088,1.90575695099998,3.11031573440913,0,1.38867310974543,3.04596973227666,2.55586868761224,54.5934232357816,34.7080736642773,35.619355359892,10.7521678844197,4.32707576279125,61.4360855357981,23.6750449526019,33.0479791031651,5.21317797462086,12.1192267832653,4.14773081453696,51.4572474982889,2.66678662779484,32.7341809709515,2.46855684104254
"ECB_RS00225",11.9618059356397,26.3995099018087,5.08201853599994,9.33094720322739,29.7138243927451,7.63770210359989,11.4223864960375,12.1403762661582,64.8698323154581,33.2619039282657,54.2033668520096,46.5927274991519,29.2077613988409,73.5716086045978,38.3699004404237,36.9822623297324,10.4263559492417,15.3084969893877,13.2727386065183,37.0131078496464,8.00035988338452,49.6656538869609,21.3941592890353
"ECB_RS00230",1.49522574195496,0,0,3.11031573440913,0,2.08300966461815,2.2844772992075,1.27793434380612,78.3576192325336,38.3234980043062,61.9467049737252,13.1415385254018,12.9812272883737,62.9530259193981,41.6354238821619,29.9005525219113,0,17.2220591130612,9.95455395488871,64.0958696908511,8.00035988338452,39.5067701373553,8.22852280347512
"ECB_RS00235",1.49522574195496,0,1.90575695099998,6.22063146881826,4.24483205610645,0.694336554872717,1.52298486613833,0.638967171903061,35.3251562113881,21.6925460401733,30.199018674691,4.7787412819643,3.24530682209343,45.5082115079986,13.8784746273873,12.5897063250153,15.6395339238626,7.65424849469387,1.65909232581479,31.5965554814055,5.33357325558968,27.090356665615,4.93711368208507
"ECB_RS00240",2.99045148390992,0,0.635252316999993,3.11031573440913,0,1.38867310974543,0.761492433069165,1.91690151570918,25.6910226991913,10.1231881520809,35.619355359892,11.9468532049107,5.40884470348906,40.1989201653988,14.6948554878219,11.0159930343884,10.4263559492417,5.7406863710204,3.31818465162957,26.1800031131645,0,13.5451783328075,2.46855684104254
"ECB_RS00245",2.99045148390992,3.10582469433044,1.27050463399999,3.11031573440913,0,1.38867310974543,1.52298486613833,1.91690151570918,54.5934232357816,29.6464795882369,47.2343625424655,13.1415385254018,4.32707576279125,69.0207874537979,34.287996138251,24.3925560047171,10.4263559492417,7.01639445346938,7.46591546616654,40.624142761807,8.00035988338452,50.7944187480282,5.75996596243258
"ECB_RS00250",0,0,0,0,0,0,0,0,9.63413351219675,7.23084868005777,9.29200574605878,4.7787412819643,1.08176894069781,9.8601124933997,5.71466602304183,2.36056993594037,0,2.55141616489796,0.829546162907393,11.735863464522,2.66678662779484,5.64382430533646,0
"ECB_RS00255",0.996817161303308,3.10582469433044,0.635252316999993,9.33094720322739,0,4.1660193292363,0,0.638967171903061,64.2275567479784,31.8157341922542,43.3626934816076,22.6990210893304,4.32707576279125,72.0546682209978,39.1862813008583,32.2611224578517,0,8.29210253591836,7.46591546616654,68.6096633310519,13.3339331389742,41.7642998594898,9.05137508382263
"ECB_RS00260",2.99045148390992,15.5291234716522,6.98777548699992,18.6618944064548,16.9793282244258,3.47168277436359,5.33044703148416,6.38967171903061,16.6991647544744,12.2924427560982,15.4866762434313,8.36279724343752,7.57238258488468,26.5464567129992,11.4293320460837,18.8845594875229,10.4263559492417,7.65424849469387,4.97727697744436,18.9579332888433,8.00035988338452,27.090356665615,4.11426140173756
"ECB_RS00265",18.4411174841112,17.0820358188174,18.4223171929998,34.2134730785004,12.7344961683193,16.6640773169452,15.9913410944525,18.5300479851888,102.121815229286,57.8467894404622,120.021740886593,59.7342660245537,38.9436818651212,114.528998961797,65.3104688347638,67.6696714969572,57.3449577208294,42.0983667208163,36.5000311679253,113.74759973306,48.0021593003071,88.0436591632488,32.091238933553
"ECB_RS00270",49.8408580651654,583.895042534122,36.8446343859996,253.490732354344,475.421190283922,52.0752416154538,111.177895228098,111.180287911133,26.3332982666711,34.7080736642773,26.3273496138332,25.0883917303126,28.1259924581431,40.9573903571988,22.0422832317328,29.9005525219113,203.313941010213,75.9046309057142,78.8068854762023,102.914494996578,229.343649990356,126.421664439537,112.730762407609
"ECB_RS00275",131.579865292037,82.3043543997566,123.238949497999,17.1067365392502,63.6724808415967,135.39562820018,157.628933645317,118.847893973969,41.1056363187061,33.2619039282657,45.6856949181223,26.2830770508036,15.1447651697694,63.7114961111981,35.1043769986856,29.1136958765979,10.4263559492417,49.7526152155101,57.2386852406101,42.4296602178874,21.3342930223587,39.5067701373553,55.1311027832833
"ECB_RS00280",219.798184067379,52.7990198036175,182.952667295998,18.6618944064548,63.6724808415967,245.100803870069,296.220556463905,221.082641478459,26.3332982666711,34.7080736642773,33.2963539233773,31.0618183327679,49.7613712720993,43.2328009325987,30.2060918360783,45.6376854281804,15.6395339238626,65.0611122048979,74.6591546616654,12.6386221925622,24.0010796501536,14.6739431938748,88.8680462775313
"ECB_RS00285",617.029822846748,218.960640950296,447.217631167995,132.188418712388,169.793282244258,624.208562830573,724.940796281845,617.242288058357,61.6584544780592,67.969977592543,70.4643769076124,53.7608394220984,94.1138978407096,58.4022047685982,57.1466602304183,81.8330911125994,67.7713136700711,137.77647290449,131.897839902275,76.7344918834133,106.671465111794,119.649075273133,154.696228705332
"ECB_RS00290",365.333489617662,55.9048444979479,287.134047283997,41.9892624145232,46.6931526171709,349.94562365585,411.205913857349,427.469038003148,53.9511476683018,56.4006197044506,75.1103797806418,54.9555247425894,50.8431402127971,73.5716086045978,59.595802811722,66.0959582063303,41.7054237969668,114.175873379184,112.818278155405,54.1655236824094,50.668945928102,54.1807133312301,85.5766371561412
"ECB_RS00295",1539.08569705231,155.291234716522,1126.30235804099,217.722101408639,140.079457851513,1585.86469132929,1216.86490804453,1058.76860384337,201.032252621172,355.034670190836,385.618238461439,393.051470441564,432.707576279125,236.642699841593,353.492912568159,299.792381864427,245.01936480718,588.739280050203,742.443815802117,153.468983766827,221.343290106972,128.679194161671,720.81859758442
"ECB_RS00300",1271.93869782302,947.276531770784,1095.17499450799,447.885465754914,887.169899726248,1194.95321093595,1109.49447498177,1064.5193083905,238.926511102479,284.17235312627,226.105473154097,278.36167967442,344.002523141904,184.308256607394,262.874637059924,281.694679022217,401.414704045806,573.430783060816,586.489137175527,260.897272403605,394.684420913636,255.100858601208,583.402266766386
"ECB_RS00305",26.9140633551893,6.21164938866088,55.2669515789994,17.1067365392502,12.7344961683193,40.9658567374903,56.3504400471182,59.4239469869847,62.300730045539,53.5082802324275,66.5927078467546,78.849231152411,75.7238258488468,64.4699663029981,72.6578965786748,75.5382379500917,5.21317797462086,76.5424849469387,70.5114238471284,35.2075903935661,16.000719766769,25.9615918045477,92.1594553989213
"ECB_RS00310",38.875869290829,21.7407728603131,31.1273635329996,9.33094720322739,4.24483205610645,43.0488664021085,71.5802887085015,58.1460126431786,26.3332982666711,21.6925460401733,44.1370272937792,34.6458742942412,17.308303051165,49.3005624669985,26.1241875339055,21.2451294234633,15.6395339238626,31.8927020612245,37.3295773308327,20.7634507449236,13.3339331389742,28.2191215266823,46.9025799798082
"ECB_RS00315",105.662619098151,24.8465975546435,115.615921693999,21.7722101408639,16.9793282244258,140.255984084289,273.37578347183,243.446492495066,99.5527129593664,58.5698743084679,106.858066079676,37.0352449352233,34.61660610233,105.427356660197,50.615613346942,62.9485316250764,5.21317797462086,58.682571792653,58.0682314035175,80.3455267955739,13.3339331389742,55.3094781922974,76.5252620723186
"ECB_RS00320",86.7230930333878,23.2936852074783,80.0417919419991,18.6618944064548,21.2241602805322,70.8223285970172,57.8734249132565,55.5901439555663,117.5364288488,49.8928558923986,89.8227222119015,47.787412819643,20.5536098732584,103.910416276597,67.7596114160675,55.0799651719419,10.4263559492417,37.6333884322449,32.3523003533883,84.8593204357747,21.3342930223587,62.0820673587011,29.6226820925104
"ECB_RS00325",0.498408580651654,3.10582469433044,2.54100926799997,6.22063146881826,8.4896641122129,1.38867310974543,0,0,28.2601249691105,18.0771217001444,29.4246848625195,14.3362238458929,1.08176894069781,35.6480990145989,16.327617208691,14.9502762609557,5.21317797462086,3.82712424734693,4.14773081453696,26.1800031131645,2.66678662779484,24.8328269434804,2.46855684104254
"ECB_RS00330",7.47612870977481,41.9286333734609,5.71727085299993,12.4412629376365,50.9379846732774,11.8037214328362,8.37641676376082,4.47277020332143,59.0893522081401,36.1542434002888,52.6546992276664,15.530909166384,11.8994583476759,56.1267941931983,25.307806673471,33.0479791031651,5.21317797462086,18.4977671955102,7.46591546616654,41.5269014898472,13.3339331389742,50.7944187480282,16.4570456069502
"ECB_RS00335",8.97135445172977,76.0927050110957,3.17626158499996,17.1067365392502,42.4483205610645,6.94336554872717,2.2844772992075,1.27793434380612,73.2194146926953,33.9849887962715,94.4687250849309,20.3096504483483,5.40884470348906,97.0841845503971,44.9009473239001,42.4902588469266,15.6395339238626,16.5842050718367,9.12500779198132,61.3875935067306,21.3342930223587,76.7560105525759,4.93711368208507
"ECB_RS00340",20.9331603873695,59.0106691922783,26.6805973139997,37.3237888129095,46.6931526171709,18.0527504266907,10.6608940629683,14.0572777818673,55.8779743707412,29.6464795882369,26.3273496138332,17.9202798073661,8.65415152558249,75.0885489881977,33.4716152778165,38.5559756203593,26.0658898731043,21.0491833604081,10.7841001177961,54.1655236824094,37.3350127891278,42.8930647205571,18.9256024479928
"ECB_RS00345",21.9299775486728,18.6349481659826,18.4223171929998,87.0888405634556,16.9793282244258,34.0224911887631,19.0373108267291,14.6962449537704,65.5121078829379,46.2774315523697,57.3007021006958,43.0086715376787,42.1889886872146,77.3639595635977,43.268185603031,57.4405351078823,83.4108475939337,44.0119288444897,36.5000311679253,83.0538029796944,80.0035988338452,81.2710699968451,37.8512048959855
"ECB_RS00350",19.9363432260662,12.4232987773218,13.9755509739998,7.77578933602282,0,24.3017794205451,16.7528335275216,8.3065732347398,25.0487471317116,16.6309519641329,34.8450215477204,11.9468532049107,5.40884470348906,36.4065692063989,19.5931406504291,21.2451294234633,0,17.8599131542857,11.6136462807035,25.2772443851244,10.6671465111794,29.3478863877496,13.9884887659077
"ECB_RS00355",2.49204290325827,1.55291234716522,3.81151390199996,4.66547360161369,4.24483205610645,5.55469243898174,11.4223864960375,7.02863889093367,68.7234857203368,31.8157341922542,81.3050502780143,20.3096504483483,6.49061364418687,71.2961980291979,28.5733301152092,38.5559756203593,10.4263559492417,11.4813727420408,11.6136462807035,74.0262156992928,10.6671465111794,73.369715969374,8.22852280347512
"ECB_RS00360",7.47612870977481,3.10582469433044,3.81151390199996,3.11031573440913,12.7344961683193,4.1660193292363,11.4223864960375,8.94554040664286,41.1056363187061,30.3695644562426,23.2300143651469,22.6990210893304,4.32707576279125,58.4022047685982,27.7569492547746,22.8188427140902,5.21317797462086,12.1192267832653,6.63636930325914,38.8186253057267,5.33357325558968,12.4164134717402,7.4056705231276
"ECB_RS00365",30.4029234197509,32.6111592904696,31.1273635329996,18.6618944064548,8.4896641122129,36.1055008533813,19.0373108267291,13.4183106099643,98.9104373918867,36.1542434002888,65.0440402224115,29.8671330122769,12.9812272883737,89.4994826323973,45.7173281843347,40.9165455562997,41.7054237969668,18.4977671955102,9.12500779198132,61.3875935067306,18.6675063945639,44.0218295816244,18.1027501676453
"ECB_RS00370",27.9108805164926,223.619377991792,28.5863542649997,141.519365915615,169.793282244258,37.4941739631267,67.7728265431557,32.5873257670561,147.08110495287,201.740678173612,157.964097682999,264.025455828528,263.951621530266,108.461237427397,270.222064803835,221.893573978394,104.263559492417,31.25484802,45.6250389599066,87.5675966198952,144.006477900921,104.975132079258,51.0168413815457
"ECB_RS00375",16.9458917421562,3.10582469433044,15.2460556079998,21.7722101408639,8.4896641122129,23.6074428656724,14.4683562283141,15.9741792975765,75.1462413951347,42.6620072123408,56.5263682885242,35.8405596147322,30.2895303395387,78.1224297553976,50.615613346942,59.8011050438226,10.4263559492417,47.2011990506122,33.1818465162957,60.4848347786905,24.0010796501536,50.7944187480282,42.7883185780706
"ECB_RS00380",1124.40975795013,68.3281432752697,980.194325130989,74.6475776258191,80.6518090660225,1121.35353611944,628.231257282061,620.437123917872,90.5608550146495,109.908899936878,84.4023855267006,111.10573480567,111.422200891875,72.0546682209978,86.5363712060621,46.4245420734939,41.7054237969668,154.360677976326,160.102409441127,53.2627649543692,61.3360924392813,46.279359303759,209.827331488615
"ECB_RS00385",1015.75668736807,26.3995099018087,1103.43327462899,32.6583152112959,25.4689923366387,1027.61810121162,622.139317817508,603.18501027649,51.3820453983827,67.2468927245372,89.04838839973,57.3448953835716,28.1259924581431,65.228436494798,56.3302793699838,50.3588253000612,36.492245822346,170.944883048163,162.591047929849,58.6793173226102,26.6678662779484,57.5670079144319,152.22767186429
"ECB_RS00390",640.455026137376,31.0582469433044,559.022038959994,35.768630945705,21.2241602805322,544.35985902021,438.619641447839,482.420214786811,57.8048010731805,29.6464795882369,67.3670416589262,27.4777623712947,32.4530682209343,64.4699663029981,43.268185603031,30.6874091672248,15.6395339238626,128.846516327347,116.136462807035,60.4848347786905,29.3346529057433,47.4081241648263,144.822001341162
"ECB_RS00395",497.411763490351,57.4577568451131,467.545705311995,85.533682696251,46.6931526171709,464.511155209848,416.536360888833,619.798156745969,77.7153436650538,45.5543466843639,82.0793840901859,43.0086715376787,20.5536098732584,87.2240720569974,55.5138985095492,54.2931085266284,57.3449577208294,197.096898738367,163.420594092756,96.5951839002967,69.3364523226659,123.035369856335,197.484547283403
"ECB_RS00400",84.2310501301295,378.910612708314,48.9144284089994,835.119774688851,670.683464864819,115.259868108871,90.6175995352306,47.2835707208265,38.536534048787,47.7236012883813,51.1060316033233,69.2917485884823,116.831045595364,72.0546682209978,58.7794219512874,92.0622275016743,1569.16657036088,91.2131278951019,111.159185829591,722.206982432125,1445.3983522648,1191.97569328706,83.1080803150987
"ECB_RS00405",8.97135445172977,15.5291234716522,8.2582801209999,18.6618944064548,25.4689923366387,5.55469243898174,2.2844772992075,6.38967171903061,46.8861164260242,36.8773282682946,35.619355359892,33.4511889737501,27.0442235174453,40.9573903571988,25.307806673471,43.2771154922401,5.21317797462086,22.3248914428571,17.4204694210553,22.5689682010039,32.0014395335381,31.6054161098842,13.9884887659077
"ECB_RS00410",103.170576194892,13.976211124487,114.345417059999,24.882525875273,4.24483205610645,96.5127811273077,74.6262584407782,167.409399038602,104.690917499205,81.7085900846528,120.796074698764,82.4332871138842,63.8243675011709,110.736648002797,66.9432305556329,84.1936610485397,57.3449577208294,260.882302860816,232.27292561407,83.9565617077346,40.0017994169226,81.2710699968451,320.089537055182
"ECB_RS00415",73.2660613557931,12.4232987773218,90.841081330999,10.8861050704319,12.7344961683193,44.4375395118539,51.7814854487032,113.097189426842,41.7479118861859,39.7696677403177,48.008696354637,46.5927274991519,43.2707576279125,38.6819797817988,56.3302793699838,34.621692393792,5.21317797462086,131.397932492245,162.591047929849,20.7634507449236,16.000719766769,18.0602377770767,192.547433601318
"ECB_RS00420",8.47294587107812,0,6.98777548699992,0,0,2.08300966461815,6.85343189762249,14.0572777818673,2.56910226991913,0.723084868005777,1.54866762434313,1.19468532049108,0,8.34317210979975,5.71466602304183,1.57371329062691,0,7.65424849469387,5.80682314035175,0.902758728040157,0,2.25752972213459,6.58281824278009
"ECB_RS00425",84.7294587107812,161.502884105183,75.5950257229991,82.4233669618419,106.120801402661,96.5127811273077,185.804153668876,169.965267726214,79.6421703674932,90.3856085007221,106.083732267504,101.548252241741,127.648735002342,92.5333633995972,95.5165606708421,127.47077654078,62.5581356954503,133.949348657143,131.068293739368,66.8041458749716,66.669665694871,71.1121862472394,154.696228705332
"ECB_RS00430",138.55758542116,127.338812467548,118.156930961999,96.419787766683,93.3863052343419,106.927829450398,142.399084983934,166.131464694796,44.3170141561051,65.0776381205199,44.1370272937792,48.9820981401341,69.2332122046599,55.3683240013983,53.0647559282456,69.2433847875841,114.689915441659,124.381538038775,126.920562924831,46.9434538580881,85.3371720894349,63.2108322197684,119.313580650389
"ECB_RS00435",146.033714130935,127.338812467548,142.296519007998,80.8682090946373,89.1414731782354,132.618281980689,166.766842842147,144.406580850092,61.6584544780592,60.7391289124853,51.8803654154949,65.7076926270091,46.5160644500059,77.3639595635977,57.9630410908529,58.2273917531957,125.116271390901,103.332354678367,107.841001177961,83.9565617077346,80.0035988338452,84.657364580047,111.085057846914
"ECB_RS00440",59.3106210975468,15.5291234716522,57.8079608469993,51.3202096177506,25.4689923366387,60.4072802739264,47.2125308502882,52.395308096051,30.1869516715498,40.4927526083235,30.199018674691,29.8671330122769,37.8619129244234,39.4404499735988,27.7569492547746,30.6874091672248,88.6240255685545,56.7690096689795,54.7500467518879,42.4296602178874,37.3350127891278,44.0218295816244,60.0682164653684
"ECB_RS00445",1319.28751298493,195.666955742818,1085.01095743599,1237.90566229483,360.810724769048,947.075060846386,667.828863801658,564.208012790403,587.039868676522,808.408882430459,656.635072721487,927.075808701074,1072.03302023153,673.52153031838,960.880272731463,1363.62256632822,1141.68597644197,516.023919350612,535.886821238176,993.937359572212,1552.0698173766,1155.85521773291,592.453641850208
"ECB_RS00450",215.810915422166,9.31747408299132,200.104479854998,32.6583152112959,16.9793282244258,241.629121095706,211.694896393228,196.801888946143,68.7234857203368,67.2468927245372,75.8847135928134,44.2033568581698,44.3525265686103,94.0503037831972,57.1466602304183,77.8988078860321,52.1317797462086,98.8673763897958,102.034178037609,68.6096633310519,56.0025191836917,57.5670079144319,112.730762407609
"ECB_RS00455",335.927383359215,6.21164938866088,310.638383012996,38.8789466801141,8.4896641122129,343.696594661995,236.062654251441,244.724426838872,63.5852811804986,37.6004131363004,82.0793840901859,35.8405596147322,47.5978333907037,71.2961980291979,59.595802811722,63.7353882703899,67.7713136700711,98.8673763897958,101.204631874702,43.3324189459275,42.6685860447175,46.279359303759,65.0053301474534
"ECB_RS00460",41.8663207747389,7.7645617358261,64.7957363339993,52.8753674849552,16.9793282244258,42.3545298472358,34.2671594881124,52.395308096051,57.8048010731805,55.6775348364448,68.9157092832693,71.6811192294645,63.8243675011709,69.0207874537979,62.8613262534602,72.3908113688379,62.5581356954503,78.4560470706122,107.011455015054,66.8041458749716,53.3357325558968,58.6957727754992,81.4623757544037
"ECB_RS00465",120.116467937049,18.6349481659826,102.910875353999,38.8789466801141,12.7344961683193,109.010839115017,76.1492433069165,129.071368724418,67.4389345853773,68.6930624605488,83.628051714529,69.2917485884823,70.3149811453577,80.3978403307976,74.2906582995438,83.4068044032263,15.6395339238626,116.089435502857,127.750109087739,41.5269014898472,26.6678662779484,36.1204755541534,116.845023809347
"ECB_RS00470",89.2151359366461,4.65873704149566,85.759062794999,48.2098938833415,8.4896641122129,74.2940113713807,60.157902212464,101.595780332587,80.9267215024527,78.0931657446239,80.5307164658428,111.10573480567,101.686280425594,103.910416276597,105.313130996057,94.4227974376147,62.5581356954503,123.743683997551,114.47737048122,62.2903522347708,56.0025191836917,49.6656538869609,120.136432930737
"ECB_RS00475",81.7390072268713,4.65873704149566,74.3245210889991,40.4341045473187,8.4896641122129,82.6260500298534,74.6262584407782,89.4554040664286,86.064926042291,78.0931657446239,105.309398455333,65.7076926270091,67.0696743232643,75.0885489881977,73.4742774391093,91.2753708563608,41.7054237969668,113.538019337959,131.897839902275,43.3324189459275,18.6675063945639,42.8930647205571,125.073546612822
"ECB_RS00480",151.017799937451,7.7645617358261,153.731060713998,26.4376837424776,8.4896641122129,174.972811827925,124.884759023343,152.713154084832,78.3576192325336,94.7241177087568,118.473073262249,91.9907696778128,59.4972917383796,105.427356660197,84.0872286247584,90.4885142110474,36.492245822346,132.035786533469,150.977401649145,60.4848347786905,24.0010796501536,49.6656538869609,167.861865190892
"ECB_RS00485",108.154662001409,29.5053345961392,181.682162661998,79.3130512274328,29.7138243927451,104.84481978578,60.9193946455332,129.710335896321,82.8535482048921,84.6009295566759,81.3050502780143,72.8758045499556,107.095125129083,76.6054893717977,92.2510372291039,73.9645246594648,78.1976696193128,126.932954203673,145.170578508794,52.3600062263291,61.3360924392813,63.2108322197684,153.873376424985
"ECB_RS00490",117.62442503379,60.5635815394436,119.427435595999,57.5408410865689,38.203488504958,93.0410983529441,65.4883492439482,122.681697005388,56.5202499382209,50.6159407604044,55.7520344763527,59.7342660245537,62.7425985604731,59.9191451521982,53.8811367886802,56.6536784625688,46.9186017715877,88.661711730204,85.4432547794615,40.624142761807,50.668945928102,42.8930647205571,84.7537848757937
"ECB_RS00495",126.097370904868,57.4577568451131,133.402986569998,73.0924197586145,72.1621449538096,96.5127811273077,104.324463330476,194.884987430434,117.5364288488,152.570907149219,119.247407074421,174.424056791697,201.209022969793,130.456872989596,160.827029505606,142.421052801735,72.984491644692,173.496299213061,204.068356075219,59.5820760506503,50.668945928102,77.8847754136432,240.272865861473
"ECB_RS00500",982.861721045062,128.891724814713,963.677764888989,163.291576056479,89.1414731782354,926.244964200205,693.719606526009,780.178916893638,153.503860627668,160.524840697282,188.16311635769,164.866574227768,220.680863902354,114.528998961797,213.891785433852,179.403315131468,78.1976696193128,396.745213641632,440.489012503826,87.5675966198952,80.0035988338452,79.0135402747105,475.608618040862
"ECB_RS00505",3108.07590894371,4991.06028378901,2045.51246073998,779.134091469487,3591.12791946606,3902.17143838467,3282.79387896117,1865.14517478504,608.234962403355,992.072438903926,727.873783441271,1231.7205654263,1220.23536510713,489.213273710985,931.490561755819,897.016575657339,802.829408091612,1559.55313079388,1604.3422790629,340.340040471139,906.707453450246,391.681406790351,1842.36625569808
"ECB_RS00510",538.281267103786,131.997549509044,439.594603363995,35.768630945705,72.1621449538096,559.63526322741,773.676311998272,590.405666838429,89.9185794471697,138.832294657109,112.278402764877,150.530350381875,164.428878986067,92.5333633995972,146.132174017784,114.094213570451,31.2790678477251,271.087967520408,263.795679804551,22.5689682010039,53.3357325558968,41.7642998594898,270.718400234331
